course_name,tsne_1,tsne_2,color,link,total_enrollment,rating
Linear and Integer Programming,3.54788646323,12.4581590312,navy,https://www.coursera.org/course/linearprogramming,0,0
JavaScript from scratch for web developers ,3.1634187799,-10.2063048643,#e4c394,https://www.udemy.com/javascript-tutorial-from-scratch/,16,0
Learn Swift Language ,4.02257820593,-5.97728868573,#fefeb3,https://www.udemy.com/learn-swift-language/,1068,95
From Nand to Tetris / Part I,2.81828160459,-4.48111295998,#fefeb3,https://www.coursera.org/course/nand2tetris1,0,0
C Programming: Step-By-Step Tutorial with Example Programs ,3.71202765469,-7.95045562382,#fefeb3,https://www.udemy.com/c-programming-made-easy-in-60-mins-hands-on-video-lectures/,5,0
JavaScript HTML CSS Project make a Quiz Tutorial,5.94585472197,-13.4422339097,#e4c394,https://www.udemy.com/javascript-html-css-project-make-a-quiz-tutorial/,2504,100
Ecosystem ecology,0.330509930754,-2.67100095055,#fefeb3,https://www.udemy.com/ecosystem-ecology/,4,0
Biology in Human Welfare,0.330670170668,-2.67639107955,#fefeb3,https://www.udemy.com/biology-in-human-welfare/,5,0
Nutrition and some common diseases,0.330453190555,-2.67693979951,#fefeb3,https://www.udemy.com/nutrition-and-some-common-diseases/,7,0
"C++, 1st program to expert programmer",0.229947811123,-2.83241264101,#fefeb3,https://www.udemy.com/c-plus-plus-online-course/,929,75
Java - The Beginners Series,0.264940161256,-2.85491014654,#fefeb3,https://www.udemy.com/java-the-beginners-series/,26370,81
The Complete iOS Game Course - Build a Flappy Bird Clone,0.180050860665,-3.28321067808,#fefeb3,https://www.udemy.com/the-complete-ios-game-course-build-a-flappy-bird-clone/,4403,88
Introduction to C++,-0.0089668973105,-3.25550254297,#fefeb3,https://www.udemy.com/intro-to-cplusplus/,2,0
Sexual Harassment Prevention for Managers,-10.7328637442,-3.58751016639,navy,https://www.udemy.com/sexual-harassment-prevention-for-managers-ca/,360,100
HTML5 Mobile Game Development with Phaser,0.0255374590074,-3.84996633611,#fefeb3,https://www.udemy.com/phaser-tutorial/,230,90
The 50 Craziest Ab Exercises You've Ever Seen,-3.01544764236,16.4950150726,#fed82f,https://www.udemy.com/the-50-craziest-ab-exercises-youve-ever-seen/,157,0
Game Hacking  |  Create a Game in 1 Hour,0.142806544196,-3.38368768824,#fefeb3,https://www.udemy.com/game-hacking/,76,90
Practical Game Development in Unity 4: Level 1,0.211548608654,-3.27104450995,#fefeb3,https://www.udemy.com/practical-game-development-in-unity-4-level-1/,940,85
iOS 7 Option Screens for UIView or Sprite Kit Based Apps,0.125724856332,-3.66113892949,#fefeb3,https://www.udemy.com/ios-7-option-screens-for-uiview-or-sprite-kit-based-apps/,362,100
計算機程式設計 (Computer Programming),0.116878212984,-3.31387093522,#fefeb3,https://www.coursera.org/course/cprogramming,0,0
"Unity 3d Game Development - iOS, Android, & Web - Beginners",0.0191377898019,-4.06833850865,#fefeb3,https://www.udemy.com/unity-3d-game-development-ios-android-web-beginners/,392,72
Learn to Code in Game Maker Language,0.0108602763018,-4.03757421579,#fefeb3,https://www.udemy.com/learn-to-code-in-game-maker-language/,73,100
C# 2012 Fundamentals Part I,0.0790474265367,-3.77737347613,#fefeb3,https://www.udemy.com/c-2012-fundamentals-part-i/,344,96
Bootstrap 3 Responsive Design Tutorial Fundamentals,5.34011347683,-15.135742877,#e4c394,https://www.udemy.com/bootstrap-3-responsive-design-tutorial-fundamentals/,1076,100
The Science of Safety in Healthcare,-15.2146011375,-1.29665814474,#f481bd,https://www.coursera.org/course/healthcaresafety,0,0
Probability,-10.6814483194,4.1579659897,#f481bd,https://www.coursera.org/course/probability,0,0
Experimental Genome Science,8.41395624478,8.50934838713,navy,https://www.coursera.org/course/genomescience,0,0
Getting Cozy with Unity UI,2.61299128368,-6.63877137746,#fefeb3,https://www.udemy.com/gametutor_getting-cozy-with-unity-ui/,5,0
XNA 3D Toolkit,1.69643499321,-5.52070632011,#fefeb3,https://www.udemy.com/xna-3d-toolkit/,0,0
Become A Professional Java Developer From Scratch,2.62097574881,-6.64130814557,#fefeb3,https://www.udemy.com/become-a-professional-java-developer-from-scratch/,4489,90
Programming Java for Beginners - The Ultimate Java Tutorial,2.63281905768,-6.65079762886,#fefeb3,https://www.udemy.com/learn-to-program-with-java/,50873,86
Mastering Java Object Oriented Programming,1.17976469324,-5.62979753718,#fefeb3,https://www.udemy.com/mastering-java-object-oriented-programming/,31,0
Completing Your Outdoor Photography with Landscape Filters,-16.2966108978,7.98567863562,#8d9fca,https://www.udemy.com/completing-your-outdoor-photography-with-landscape-filters/,89,80
Filmmakers Legal Guide. For Freelance Video Producers,-11.5639391683,2.55211194023,#f481bd,https://www.udemy.com/filmmakers-legal-guide-for-freelance-video-producers/,861,100
C++ Better Explained ,0.816879942914,-5.77236294861,#fefeb3,https://www.udemy.com/cppbetterexplained/,213,100
Build a Trivia iPhone game that monetizes - Swift and iOS 8,2.52260259866,-5.94048660587,#fefeb3,https://www.udemy.com/build-a-trivia-iphone-game-that-monetizes-swift-and-ios-8/,285,97
Learn HTML5 & JavaScript,2.63069121045,-6.50669604278,#fefeb3,https://www.udemy.com/learn-html5-javascript/,1046,80
Principles of Public Health,-16.2989710783,-1.45542010225,#f481bd,https://www.coursera.org/course/publichealth,0,0
Complete Construct 2 Game Development Course For Beginners,2.18005140476,-5.42041910721,#fefeb3,https://www.udemy.com/create-games-with-construct-2-without-programming/,2002,98
What's New In Unity 5,2.43221088059,-4.89026028977,#fefeb3,https://www.udemy.com/whats-new-in-unity-5/,1337,80
C++ Operating on Files,2.89363624277,-6.21415402651,#fefeb3,https://www.udemy.com/c-operating-on-files/,1108,95
Programming for Complete Beginners in C#,3.60668692907,-6.2041828634,#fefeb3,https://www.udemy.com/programming-for-complete-beginners-in-csharp/,8602,93
Unity3D Master Series : Volume 1 | Learning the Basics,3.08532779342,-6.76389781447,#fefeb3,https://www.udemy.com/unity3d-master-series-volume-1-learning-the-basics/,2454,88
Accounting for Entrepreneurs by Sonia Gil,10.8144529179,0.420938393561,navy,https://www.udemy.com/nuverz_accounting/,17,100
Finite Element Analysis (FEM FEA),2.05626249402,-4.66467537797,#fefeb3,https://www.udemy.com/finite-element-analysis/,35,0
Learn Construct 2: Exporting a Mobile Game to Android & IOS,3.0598236006,-6.16694662003,#fefeb3,https://www.udemy.com/learn-construct-2-exporting-a-mobile-game-to-android-ios/,219,95
Upgrade your JavaScript to ES6,3.70513943162,-7.95245190577,#fefeb3,https://www.udemy.com/fst-ecmascript-6/,8,80
Basics of Accounting - A Complete Study,-2.18902853078,8.14766538845,#377eb7,https://www.udemy.com/fundamentals-of-accounting-a-complete-study/,556,100
PSD To HTML Tutorial Using Photoshop And Dreamweaver ,3.33311555042,-16.2844965756,#e4c394,https://www.udemy.com/psd-to-html-tutorial/,522,60
Local Development Environments for Web Design,-4.13528006255,-18.6575286505,#e4c394,https://www.udemy.com/local-development-environments-for-web-design/,1044,80
Learn To Program with Pascal,2.52339211749,-6.5289130071,#fefeb3,https://www.udemy.com/learn-to-program-with-pascal/,622,97
Swift by Example; Make Apple Watch Apps with Apple Watchkit,1.53992634702,-5.35677311597,#fefeb3,https://www.udemy.com/swift-by-example-make-apple-watch-apps-with-apple-watchkit/,242,96
Swift for Absolute Beginners,0.626323594088,-5.8293470922,#fefeb3,https://www.udemy.com/swift-the-complete-guide-for-absolute-beginners/,415,90
Electromagnetism,0.332097471449,-2.67150914901,#fefeb3,https://www.udemy.com/electromagnetism/,19,0
Matter and its Components,0.345300386292,-2.62866666376,#fefeb3,https://www.udemy.com/matter-and-its-components/,4,0
The Collection of 3D Digital Content for PHYSICS PART -5,0.345300413264,-2.62858719231,#fefeb3,https://www.udemy.com/the-collection-of-3d-digital-content-for-physics-part-5/,43,0
The Collection of 3D Digital Content for PHYSICS PART - 4,0.345297560944,-2.628909295,#fefeb3,https://www.udemy.com/the-collection-of-3d-digital-content-for-physics-part-4/,44,0
Plant Physiology,0.345306268392,-2.62757714679,#fefeb3,https://www.udemy.com/plant-physiology/,8,0
Wave Nature,0.345323377238,-2.62918117532,#fefeb3,https://www.udemy.com/wave-nature/,9,0
Learn C# With Microsoft Visual Studio Community,0.340370726268,-2.65053924668,#fefeb3,https://www.udemy.com/learncsharpwithvscommunity/,458,86
Introduction to Genetics and Evolution,8.45763432143,9.93733580052,navy,https://www.coursera.org/course/geneticsevolution,0,0
Lightroom 5 Photographer Workflow,-13.3198614046,10.0635699897,#8d9fca,https://www.udemy.com/lightroom-5-photographer-workflow/,14134,84
Modern Physics,0.337558717187,-2.65442309058,#fefeb3,https://www.udemy.com/modern-physics/,79,0
Learn how to use all Java keywords,0.338852840262,-2.65055709211,#fefeb3,https://www.udemy.com/learn-how-to-use-all-50-java-keywords/,4877,85
Cell: Structure and functions,0.33208704217,-2.67203845836,#fefeb3,https://www.udemy.com/cell-structure-and-functions/,9,0
A Rookies Guide to C++,1.64511922256,-5.84735854477,#fefeb3,https://www.udemy.com/your-new-career-c/,552,96
Structural organisation in plants and animals,0.332091722578,-2.67202573551,#fefeb3,https://www.udemy.com/structural-organisation-in-plants-and-animals/,4,0
Forex Trading:10XROI Trading,-9.16769132797,12.9742121802,navy,https://www.udemy.com/how-to-get-a-10xroi-from-trading-the-forex-market/,6,0
Heat,0.330448410245,-2.67753877555,#fefeb3,https://www.udemy.com/heat/,69,0
Atomic Physics,0.330450930514,-2.67740131926,#fefeb3,https://www.udemy.com/atomic-physics/,5,0
Scope Of science,0.330448979699,-2.67755197401,#fefeb3,https://www.udemy.com/scope-of-science/,2,0
HTML5 Game Development,0.111742061265,-4.347397864,#fefeb3,https://www.udemy.com/html5-game-development2/,40,0
Introduction to Data Structures & Algorithms in Java,0.146668756515,-4.44714049463,#fefeb3,https://www.udemy.com/introduction-to-data-structures-algorithms-in-java/,9214,87
Learn C# Programming (In Ten Easy Steps),0.216363944681,-4.82362632608,#fefeb3,https://www.udemy.com/learn-c-sharp-programming-in-ten-easy-steps/,628,88
C++ Fundamentals Part I and II,0.213161755288,-4.64483312241,#fefeb3,https://www.udemy.com/c-2008-fundamentals/,6075,95
iOS Control Systems with Swift 2 or 1.2 and Sprite Kit,1.35374293115,-5.21666156421,#fefeb3,https://www.udemy.com/ios-control-systems-with-swift-and-sprite-kit/,159,100
Introduction To Social Media In Education,15.7017373307,0.973684203725,#a6d853,https://www.udemy.com/introduction-to-social-media-in-education/,72,80
"Yoga for Sleep, Relaxation and Stress Relief",11.433111726,6.13002060122,#fa8d62,https://www.udemy.com/yoga-for-sleep-relaxation-and-healing-from-dreamosa/,232,100
"Algorithms: Design and Analysis, Part 2",-3.40804982204,-10.5089205651,navy,https://www.coursera.org/course/algo2,0,0
Greek and Roman Mythology,-8.9658423835,5.43239892551,navy,https://www.coursera.org/course/mythology,0,0
Exploratory Data Analysis,5.14909217172,7.90242705684,navy,https://www.coursera.org/course/exdata,0,0
Financial Reporting - Fundamentals/Basics,13.8612890042,2.00887014937,#a6d853,https://www.udemy.com/financial-reporting-fundamentals/,0,0
Introduction to Web Development,-0.272336546959,-15.4953396197,#e4c394,https://www.udemy.com/introduction-to-web-development2/,5655,78
Neural Networks for Machine Learning,4.61109774969,7.79570748129,navy,https://www.coursera.org/course/neuralnets,0,0
Core Concepts in Data Analysis,-3.4154011729,-10.5851898857,navy,https://www.coursera.org/course/datan,0,0
.Net for Beginners,-0.231664011028,-15.4448298385,#e4c394,https://www.udemy.com/dot-net-for-beginners/,298,65
Long-Term Amazon Kindle Publishing Business Plan!,11.7419437782,-4.61783818382,#fdfb32,https://www.udemy.com/long-term-success-in-kindle-publishing/,2477,80
Create An HTML5 Video Player From Scratch,-1.30080987923,-13.8154387237,#e4c394,https://www.udemy.com/html5-video-player/,5952,93
Pattern-Oriented Software Architectures for Concurrent and Networked Software,-3.24883830588,-11.5026307064,#e4c394,https://www.coursera.org/course/posasoftware,0,0
Packaging and Labeling Soap and Cosmetics,3.4994030772,0.495194779198,navy,https://www.udemy.com/packaging-and-labeling-soap-and-cosmetics/,30,0
Vertical Jump Training,-3.58278802111,15.0138308891,#fed82f,https://www.udemy.com/vertical-jump-training/,22,0
Learn Photo Manipulation Techniques in Photoshop,-17.4037500956,7.7650972948,#8d9fca,https://www.udemy.com/learn-photo-manipulation-techniques-in-photoshop/,1114,90
Advanced Instructional Strategies in the Virtual Classroom,-4.39125643503,1.85343919586,navy,https://www.coursera.org/course/advancedvirtual,0,0
Body Language for Photographers,-13.6947701643,6.65124897493,navy,https://www.udemy.com/body-language-for-photographers/,3000,82
WordPress Quick Start Course,15.9406783262,-0.429069875646,#a6d853,https://www.udemy.com/wordpress-quick-start-course/,2,0
Probabilistic Graphical Models,5.15538818654,9.79031626427,navy,https://www.coursera.org/course/pgm,0,0
Learn Complete CSS and Practice With Exercises With Notes,2.09140672398,-12.366876807,#e4c394,https://www.udemy.com/learn-complete-css-in-just-2-weeks/,14,0
The Caltech-JPL Summer School on Big Data Analytics,4.74070808395,8.00924199592,navy,https://www.coursera.org/course/bigdataschool,0,0
From Snapshots to Art: Improve Your Photography Today,-14.2085863598,8.36307250608,#8d9fca,https://www.udemy.com/photos-that-amaze-beginner/,1180,100
HTML FOR BEGINNERS,-0.255480398438,-15.4683434878,#e4c394,https://www.udemy.com/html-5-for-beginners/,786,80
GCSE Chemistry: OCR C1,-2.82666300892,7.84957794659,#377eb7,https://www.udemy.com/gcse-chemistry-ocr-c1/,107,0
Introduction to Computational Arts,0.176686475213,6.14350545102,navy,https://www.coursera.org/course/cdt208,0,0
CFA® Level 1 2014 – Quantitative Methods,0.0772715821251,9.78555214004,navy,https://www.udemy.com/cfa-level-1-2014-quantitative-methods/,0,0
The Java Spring Tutorial: Learn Java's Popular Web Framework,0.0470111869302,-15.4347352662,#e4c394,https://www.udemy.com/javaspring/,12702,96
Learn to build web applications,4.78775680787,-13.6640335891,#e4c394,https://www.udemy.com/build-scalable-apps-on-google-app-engine/,190,98
Practical Finance,-10.4330799062,-6.95988307084,navy,https://www.udemy.com/practical-finance/,442,100
Android Development with Java Essentials,-1.1075747618,2.8946518243,navy,https://www.udemy.com/android-development-with-java-essentials/,121,100
GRE Subject Math Sep2015 Prep - Module1:Basics,-0.0461234743358,11.273563371,navy,https://www.udemy.com/gre-subject-math-april-2015-module1basics/,65,100
Winning Sales Script System for Sales and Marketing,-4.15369453229,-5.56352863727,navy,https://www.udemy.com/winning-sales-script-system-for-sales-and-marketing/,126,60
"Learn Algebra, from Beginner to Advanced equations",-0.739427121006,11.0352574947,#377eb7,https://www.udemy.com/study-time-math/,28,0
Rethinking Ageing:  Are we prepared to live longer?,-16.6176226758,-1.82674716802,#f481bd,https://www.coursera.org/course/ageing,0,0
How to Draw Any Linear Graph,0.113561488839,9.17684342225,navy,https://www.udemy.com/mathsmethods/,1,0
Malicious Software and its Underground Economy: Two Sides to Every Story,-11.251029404,0.596267316333,#f481bd,https://www.coursera.org/course/malsoftware,0,0
SQL Database MasterClass: Go From Pupil To Master!,4.7243326564,-12.8010536785,#e4c394,https://www.udemy.com/sql-for-people-who-dont-know-sql-at-all-a-beginners-guide/,3803,86
CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,-10.6712639924,15.2928635584,#66c2a5,https://www.udemy.com/advanced-credit-spreads/,190,91
Building a Rich Internet Application with Vaadin,0.616501538416,-14.6875304724,#e4c394,https://www.udemy.com/building-a-rich-internet-application-with-vaadin/,95,80
Beginner Financial Analysis: Invest Like Warren Buffett,-8.19032341168,-6.30403300978,navy,https://www.udemy.com/beginner-financial-analysis-invest-like-warren-buffett/,64,75
Learn and Understand AngularJS,-3.28171597246,-14.4029841742,#e4c394,https://www.udemy.com/learn-angularjs/,19659,98
The Complete Apple Watch Developer Course - Build 20 Apps!,9.03003420215,-9.85826371712,#fdfb32,https://www.udemy.com/the-complete-apple-watch-developer-course-build-20-apps/,2397,90
ReactJS Course: Learn JavaScript Library Used by Facebook&IG,-3.30835499484,-14.3551692759,#e4c394,https://www.udemy.com/react-js/,426,80
Create Your Own iPad & Android Publications  ,5.30952154559,-10.4327293026,navy,https://www.udemy.com/designing-for-the-ipad/,332,84
Introduction to T-SQL for Data Analysts,1.99439348084,-15.9482880674,#e4c394,https://www.udemy.com/t-sql-for-data-analysts/,737,91
Easy Anatomy and Physiology,11.6647267835,7.92271665428,#fa8d62,https://www.udemy.com/easy-anatomy-and-physiology/,2209,92
Dealing with Discrimination in the Workplace,1.14585940133,7.7562485964,navy,https://www.udemy.com/dealing-with-discrimination-in-the-workplace/,11,0
Day Trading on ThinkorSwim,-8.92978491219,12.6966428277,navy,https://www.udemy.com/earn_huge_profits_day_trading_on_thinkorswim/,1,0
"Basic angles, distances and coordinates",1.99926305826,13.7263475854,#a7572b,https://www.udemy.com/basic-angles-distances-and-coordinates/,1047,90
Practical Project with Spring 4 - Part 1,-2.75328030963,-17.6681533191,#e4c394,https://www.udemy.com/practical-java-project-with-spring-4-part-1/,340,96
Drones: The Aerial Cinematography Flight School,-3.36667372692,12.8990655619,navy,https://www.udemy.com/aerial-cinematography-flight-school/,96,68
Natural Language Processing,-0.859455744605,3.28042916412,navy,https://www.coursera.org/course/nlangp,0,0
Fundamentals of Electrical Engineering,-8.69190224199,6.01711411827,navy,https://www.coursera.org/course/eefun,0,0
Music Theory for Electronic Musicians,7.5220309074,14.6149584806,#8dd3c7,https://www.udemy.com/music-theory-for-electronic-musicians/,2020,94
5 Phases of Healing: Navigating Your Biological Terrain,8.6731545011,9.42915084595,navy,https://www.udemy.com/5-phases-of-healing-navigating-your-biological-terrain/,14,0
Level 1 2014 CFA® Program – Derivatives,-4.25791044391,6.16778533832,#377eb7,https://www.udemy.com/cfa-derivatives/,0,0
Projects in iOS ,-0.254300674752,-9.96185055967,#e4c394,https://www.udemy.com/projects-in-ios/,7556,63
Introduction to Web Development: Design & Code Sites & Apps,-0.27525875645,-15.483565727,#e4c394,https://www.udemy.com/introduction-to-web-development-design-code-sites-apps/,130,90
Quantum Numbers Crash Course for High School Chemistry,3.44030257345,10.484001707,navy,https://www.udemy.com/quantum-numbers-crash-course-for-high-school-chemistry/,1,0
Start a Classifieds Website From Scratch,14.0927709306,-0.978310101256,#a6d853,https://www.udemy.com/classifieds/,170,100
Performance Nutrition for Baseball Players,-4.17794384549,13.8285597554,navy,https://www.udemy.com/performancenutritionbaseball/,19,100
Learn to code in Swift and learn to make games in SpriteKit,11.1294280955,-6.49924797216,#fdfb32,https://www.udemy.com/learn-to-code-in-swift-and-learn-to-make-games-in-spritekit/,2338,72
Social Network Web Development,6.55874109926,-11.5314201256,navy,https://www.udemy.com/how-to-create-a-social-network-site-from-scratch/,2546,92
Developing Your First Website (HTML and CSS),7.6733304778,-12.0468692226,#e4c394,https://www.udemy.com/developyourfirstwebsite/,1,0
Introduction to Statistics for the Social Sciences,4.73706815992,9.91722052047,navy,https://www.coursera.org/course/statistics101,0,0
PHP & MySQL Web Development From Scratch - Build 5 Projects,2.10025561768,-16.3067895152,#e4c394,https://www.udemy.com/php-mysqli-web-development/,103,100
"Learn GARAGEBAND- Have Fun, Make Your Own Music- It's Easy!",3.18667853415,-0.552912275288,navy,https://www.udemy.com/appmusic/,1823,92
Complete Entity Framework Code First : Asp net,-0.379228807572,-15.577535567,#e4c394,https://www.udemy.com/entity-framework-code-first/,37,73
C# Advanced Topics: Take Your C# Skills to the Next Level,1.05734714992,-11.7683832618,navy,https://www.udemy.com/csharp-advanced/,3406,98
Friendly Italian: learn the basics in less than 1 month,-1.16585373274,2.74967043901,#e4c394,https://www.udemy.com/friendlyitalian/,403,100
SSRS: SQL Reporting,6.04739492236,-12.7557716975,#e4c394,https://www.udemy.com/exploring-ssrs-creating-great-reports/,321,95
Java Database Connection: JDBC and MySQL,-0.379611249936,-15.5660358326,#e4c394,https://www.udemy.com/how-to-connect-java-jdbc-to-mysql/,9467,93
4. Ordinary Simple Annuities: The Basics,0.466911980677,11.3318248799,navy,https://www.udemy.com/ordinary-simple-annuities-the-basics/,232,100
General Chemistry 大学化学,2.2561968619,9.1481582119,navy,https://www.coursera.org/course/chemistry,0,0
Forex Trading: The High ROI Forex Trading End of Day Course,-8.73603422723,12.4532034327,navy,https://www.udemy.com/the-high-roi-forex-trading-end-of-day-course/,4,0
Learn Asp .Net SignalR From Scratch,-0.245216687092,-15.5186805435,#e4c394,https://www.udemy.com/learn-asp-net-signalr-from-scratch/,78,100
PHP Tutorial: PHP Login Script Creation,-0.122692659484,-15.5673630702,#e4c394,https://www.udemy.com/creating-a-php-login-script/,252,68
The COMPLETE Crowdfunding Launch Formula For $100k Campaigns,7.79341458608,-0.926825162663,navy,https://www.udemy.com/how-to-raise-over-400k-with-crowdfunding-and-kickstarter/,9224,96
BITCOIN VISUALLY. Part I.,11.2430249368,-0.184534217635,navy,https://www.udemy.com/bitcoin-visually-part-i/,64,100
Dog Training - Stop Dog Attacks ,12.1791382259,-8.07053767384,#fdfb32,https://www.udemy.com/dog-training-dog-aggression/,1146,93
Vaccine Trials: Methods and Best Practices,-15.143899361,-0.690835019785,#f481bd,https://www.coursera.org/course/vacctrials,0,0
Sports and Building Aerodynamics,7.7250274583,6.5903352171,navy,https://www.coursera.org/course/spobuildaerodynamics,0,0
Java - Build a Desktop Application,-0.537042445026,-15.6997371795,#e4c394,https://www.udemy.com/build-a-desktop-application-using-java/,1147,95
How to watch an American football game,-2.73800437236,0.903218020305,navy,https://www.udemy.com/how-to-watch-an-american-football-game/,1009,49
"Swift, PHP & MySQL. User Sign Up, Sign In, Sign out and more",0.0712531467376,-15.9503879983,#e4c394,https://www.udemy.com/swift-php-mysql-user-sign-up-sign-in-sign-out-and-more/,213,98
55 Quick & Easy Insider Tips to Earn More Selling Your Home,13.7811632114,-9.32700483794,#fdfb32,https://www.udemy.com/home-selling/,1083,99
Hard Rock Guitar Improvising with Curt Mitchell,8.93647790977,15.1185052836,#8dd3c7,https://www.udemy.com/hard-rock-guitar-improvising-with-curt-mitchell/,24,0
CFA® Level 1 2014 – Fixed Income,-4.45550095569,6.78859683092,#377eb7,https://www.udemy.com/cfa-level-1-fixed-income/,0,0
Massively Multivariable Open Online Calculus Course,2.14350573548,12.9186476005,#a7572b,https://www.coursera.org/course/m2o2c2,0,0
Inferential Statistics,4.50409771458,9.98091682694,navy,https://www.coursera.org/course/inferentialstats,0,0
Into The Mobile Design,-0.830258429201,-11.0605059911,#e4c394,https://www.udemy.com/into-the-mobile-design/,25,100
Medicinal Marijuana,-3.04085265688,14.1509936534,navy,https://www.udemy.com/medicinal-marijuana/,7,100
An Exploration of Symmetry (Eligible for NTU Credit),-8.27351384464,3.75822383279,navy,https://www.coursera.org/course/ntusym,0,0
Kettlebell Suspension Training Fusion,-3.61544478867,17.0375412059,#fed82f,https://www.udemy.com/kettlebell-suspension-fusion/,34,90
Adobe Premiere Pro Video Editing Essentials,-17.7705536439,7.8239842119,#8d9fca,https://www.udemy.com/adobe-premiere-pro-video-editing-essentials/,1154,0
Mastering Introductory SQL Made Easy Training Tutorial,3.00977272747,-16.3205770662,#e4c394,https://www.udemy.com/mastering-introductory-sql-made-easy-training-tutorial/,13,0
Chaos Complexity and  Emergence,-7.20568406327,4.03198195789,navy,https://www.udemy.com/chaos-complexity-and-emergence-2/,1,0
Learn C#: Make a Databased App with Entity Framework,-2.18645069046,-16.8863227683,#e4c394,https://www.udemy.com/learn-c-make-a-databased-app-with-entity-framework/,394,92
The Best Little Filing System for Small Business,9.09133231107,-5.54431667854,#fdfb32,https://www.udemy.com/the-best-little-filing-system-for-small-business/,515,100
Dr. Ian Dunbar's SIRIUS® Dog Trainer Academy - All 4 Days,11.9719537336,-7.41910159745,#fdfb32,https://www.udemy.com/sirius-dog-trainer-academy-4days/,0,0
Conquering Math: Algebra II - Quadratic Functions,0.53142918587,11.8513398864,#a7572b,https://www.udemy.com/conquering-math-algebra-ii-quadratic-functions/,106,0
Big Data Analytics for Healthcare,-3.42036034533,-10.6224775549,navy,https://www.coursera.org/course/bigdataanalytics,0,0
Learn Ruby on Rails By Building Projects,2.53360850303,-17.0130803768,#e4c394,https://www.udemy.com/learn-ruby-on-rails-building-projects/,1320,78
Learn HTML5 from Scratch in 3 hours -  Webmaster Update,4.39941002751,-14.3850093371,#e4c394,https://www.udemy.com/learn-html5-from-scratch-in-less-3-hours-flash-course/,463,0
How to Implement an Online Exploitative Poker Strategy,-6.70841739148,-10.5963624768,#ff8100,https://www.udemy.com/developing-poker-reads/,2091,98
How To Become a Leader,-4.50098896483,-2.78585777603,navy,https://www.udemy.com/how-to-lead-with-ease/,461,100
History and Future of (Mostly) Higher Education,-12.5550425173,2.13584206716,#f481bd,https://www.coursera.org/course/highered,0,0
機器學習技法 (Machine Learning Techniques),4.94280435703,8.00611819289,navy,https://www.coursera.org/course/ntumltwo,0,0
Forex Robots: Make 175% Profit P.A. Forex Robot Included!,8.33134351008,-9.96658779665,navy,https://www.udemy.com/backtesting/,4636,97
Introduction to Digital Sound Design,-13.8017843739,5.06605243723,navy,https://www.coursera.org/course/digitalsounddesign,0,0
What Are the Chances? Probability Made Clear,3.32040751314,9.32816159916,navy,https://www.udemy.com/probabilitymadeclear/,98,0
Light & Process: Landscape Photography,-17.3772396339,7.80492860632,#8d9fca,https://www.udemy.com/nicolesy-landscape-photography/,748,100
eBay for newbies: learn the basic to get you started on eBay,12.8118284196,-2.16322477339,navy,https://www.udemy.com/ebaytips/,3475,88
How to Pass AP Statistics | College Statistics & Probability,3.90701851437,10.873915411,navy,https://www.udemy.com/how-to-pass-ap-statistics-college-statistics-probability/,1488,98
IFRS Conceptual Framework for Financial Reporting,12.7844602655,2.45693553295,navy,https://www.udemy.com/ifrs-conceptual-framework-for-financial-reporting/,1368,86
Build Mobile Apps in a Flash!,-0.903509182058,-11.2806458671,#e4c394,https://www.udemy.com/build-mobile-apps-in-a-flash/,385,80
Rapid Prototyping for Entrepreneurs| Build a demo in 2 hours,-9.9109311928,-9.62163490989,navy,https://www.udemy.com/rapid-prototyping-for-entrepreneurs-build-a-demo-in-2-hours/,2356,99
Master Solving a quadratic by factoring when a is one,0.108823142275,11.5293507336,navy,https://www.udemy.com/master-solving-a-quadratic-by-factoring-when-a-is-one/,218,0
iOS 8 App Development for Beginners,0.385779583691,-2.50405320844,#fefeb3,https://www.udemy.com/ios-8-apps/,1812,97
Calculus: Single Variable,0.389744037059,10.056633909,navy,https://www.coursera.org/course/calcsing,0,0
Merger Bundle: Crack Excel with Modeling & Best Practices,15.5891970355,-1.16168914049,#a6d853,https://www.udemy.com/training-the-street-bundle/,1329,95
The Bitcoin Basics,10.9766656296,0.0969325741734,navy,https://www.udemy.com/the-bitcoin-course/,5401,95
ODI 11g Hands On Tutorials,3.10139367877,-13.2576417092,#e4c394,https://www.udemy.com/odi11gvideos/,436,64
"Neuroscience: Perception, Action and the Brain Capstone",-6.476685975,5.10205990185,#377eb7,https://www.coursera.org/course/neurofinalproject,0,0
"Statistical Reasoning for Public Health 1: Estimation, Inference, & Interpretation",-10.2606092013,4.00995574176,navy,https://www.coursera.org/course/statreasoning,0,0
Crush Micro Stakes Online Poker: The Complete Mastery Guide,-6.65270884399,-10.5226447968,#ff8100,https://www.udemy.com/crush-online-micro-stakes-poker/,2021,99
Speaking on the Telephone: Confidently Speak on the Phone,-3.76228424514,9.59504720802,#377eb7,https://www.udemy.com/how-to-speak-on-the-telephone/,849,80
Introduction to Computational Arts: Audio,0.200709038617,6.14356696076,navy,https://www.coursera.org/course/compartsaudio,0,0
Change and Innovation Management,-10.9064073939,-5.68209616244,#e41a1c,https://www.udemy.com/applied-innovation/,10148,91
EasyDSLR Digital Photography Course for Beginners,-17.8519445584,7.7887421567,#8d9fca,https://www.udemy.com/easydslr-for-beginners/,6334,92
