course_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
programming in python,0,0,0,0,0,0,0,0,0,0,0,0.193659238917,0,0.743625058123,0,0,0,0,0,0,0,0,0,0,0,0.0513744800796
Learn Russian in Conversations,0,0,0,0,0.767960313671,0,0.0516032017195,0,0,0,0,0.176341043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",0,0,0,0,0,0,0,0.0739290993022,0,0,0,0,0,0.235491301885,0,0.290720346718,0.0114442760372,0.0858286680612,0.021281112627,0.26797998153,0,0,0,0,0,0
Scarcity Profits,0,0,0,0,0,0,0.532860965983,0,0.106110880317,0,0,0,0.337327926554,0,0,0,0,0,0,0,0,0,0,0,0,0.0169847204298
How to Use a US iPhone for Free (or nearly) Free in Europe,0,0,0,0,0.0366499059303,0.138031860343,0,0,0.0631149767255,0.449154405989,0,0,0,0,0,0,0.043129716138,0,0,0,0,0.231114745844,0,0,0,0.036454648738
Learn English Through Funny News ,0,0,0,0.0154529065325,0.254782563179,0.273121649351,0.0149450623454,0.364950699533,0,0,0,0,0.0269393399862,0,0,0,0.0472615448188,0,0,0,0,0,0,0,0,0
Passive Income for Beginners: Creating Profitable Sources,0,0,0,0,0,0.312862970999,0,0,0,0.685034348083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accounting for Deferred Taxes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912587412581,0,0,0,0,0,0,0,0,0,0
"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",0.140698552263,0.0443474931135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738540109765,0,0,0,0,0,0.0720296280393
Systematic Program Design- Part 2: Arbitrary Sized Data,0,0.24024119545,0,0,0,0,0,0,0,0,0,0.142055092176,0,0.608088327758,0,0,0,0,0,0,0,0,0,0,0,0
The Global Business of Sports,0,0.30208166258,0,0,0,0,0.226178914189,0,0,0.0379438655917,0,0,0,0,0,0.193005787087,0,0,0,0.133938502841,0,0,0,0,0,0.10477786941
Common Core Math - Grade 4 - Module 1,0,0,0,0.131208835111,0.187415906895,0.0689749731656,0,0.0874951257366,0,0,0,0,0,0.0229853034631,0,0.410048974854,0,0,0,0,0.0642818798607,0,0.0241100677871,0,0,0
"Worldviews, the Bible, and the Believer",0,0,0,0.0290132812293,0,0,0,0.131599501024,0,0,0,0,0.0965696907327,0,0,0,0,0,0,0.248001726974,0.396149722187,0,0,0.0927752951244,0,0
Vagrant Up! Comprehensive development system automation,0,0.0421962127877,0,0.020699931042,0,0,0,0,0,0.0629733223972,0.551817892026,0.234240076083,0,0,0,0.0658720065594,0,0,0,0,0.0128298656534,0,0,0,0,0
Geology and Engineering Geology,0.669015079252,0.140655967563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354675957621,0,0.0169437633547,0,0.0915450306619,0,0,0.0292384248595,0.0119513780454,0,0
audio engineering: EQ and Compression for beginners,0,0,0.502056927057,0.0262722258142,0,0.231572212007,0,0,0,0,0,0,0,0,0,0,0,0,0.0470061972468,0,0,0.188929075463,0,0,0,0
Living and Growing with Auditory Processing Disorder,0,0,0,0.153080032138,0.0495414375947,0.243815992061,0.0781392193928,0,0,0,0,0,0,0,0.0401437621538,0,0,0.0859508685382,0,0.339959851829,0,0,0,0,0,0
计算机系统基础（一） ：程序的表示、转换与链接,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615
"GPS: An Introduction to Satellite Navigation, with an interactive Worldwide Laboratory using Smartphones",0.153638974739,0,0,0.0935352990552,0,0,0,0.0317688262268,0,0,0,0.204925844153,0,0,0,0,0.0965553245213,0,0,0.209058996073,0,0.16739590462,0,0.0365274240173,0,0
Supercharge your lead generation,0,0.0116812239413,0,0,0,0.218048795108,0.568674453587,0,0,0,0.0406977032756,0,0,0,0,0,0,0,0,0,0,0.155365684994,0,0,0,0
Toque teclado: os primeiros passos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903846153845,0,0,0,0,0,0,0,0,0
How To Close Deals Over The Phone,0,0,0,0,0,0.508776937346,0.429407291406,0,0,0.0276794049066,0,0,0.0155338842263,0,0,0,0,0,0,0,0,0,0,0,0,0.0161696739593
iOS para Apps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968982630273,0,0,0,0,0,0,0,0,0
Valuing Projects and Companies,0,0.664019253667,0,0,0,0,0.0677064673732,0,0,0,0,0.0502155117536,0,0,0,0.214086213938,0,0,0,0,0,0,0,0,0,0
Become A Pro In the Phone Unlocking Industry in 2 Hours!,0,0,0,0.0301363593713,0,0.189301357777,0.0144903763144,0,0,0,0.070803159247,0,0,0.018589728795,0,0.0210774054728,0.232475492072,0,0,0.0361226524958,0,0.34937919268,0,0.0367707603584,0,0
Reasonable Teaching: The 13x4 to Master The Art of Teaching,0.26038963399,0,0,0,0,0.153523715149,0,0,0,0,0,0.122325751173,0.165177615788,0.0841153711451,0,0,0,0,0,0.16338872759,0,0,0,0,0,0.0443128033983
Learn to Program: The Fundamentals,0.0167900871655,0,0,0.1104171681,0,0.0552551001354,0,0,0,0.0611938463488,0,0.0969667678127,0,0.48106625421,0.0551120400161,0.0879617291694,0,0,0,0.0288267506314,0,0,0,0,0,0
媒介批评:理论与方法 Media Criticism: Theory and Method,0,0.561858207548,0,0,0,0,0,0,0,0,0,0,0.384304402793,0,0,0,0,0,0,0,0,0,0,0.0460776055828,0,0
"Reading and Writing Arabic - ""The Fosha""",0,0,0,0,0.795985470594,0,0,0.180531393284,0,0,0,0,0,0.0159223208687,0,0,0,0,0,0,0,0,0,0,0,0
Learn C# With Microsoft Visual Studio Community,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99579366677,0,0,0,0,0,0,0,0,0,0,0,0
Publish your own Spring Ninja* game for iPhone and Android,0,0,0,0,0,0,0,0,0,0.72390536551,0.0639658849319,0.134183196006,0,0,0,0,0,0,0,0,0,0.0765376436586,0,0,0,0
Edit Video In 10 Minutes or Less Using Free Software On A PC,0,0,0.716203589457,0,0,0.031934761824,0,0,0,0,0,0,0,0,0.0166473551281,0,0,0,0,0,0,0.232068740259,0,0,0,0
JAVA GUI for Beginners with easy Examples,0,0,0,0,0,0.15143828567,0,0,0,0.196162033522,0.130959734926,0.509352033793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why We Need Psychology,0,0,0,0,0,0,0,0,0.442891465075,0,0,0,0.425240403048,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraphrasing ,0,0,0,0.103907038931,0.0378975158212,0.23884935952,0,0.288797823392,0,0,0,0,0.120338052513,0,0,0.153363213005,0,0,0,0.0440189482434,0,0,0,0,0,0
You Can Communicate ANYTHING to ANYBODY!  ,0,0.207752902908,0.0383418737076,0.0617235750755,0,0.444088857466,0.0587313388152,0.0219195515738,0,0,0,0,0.0898699214421,0.0226793251909,0,0,0,0,0,0,0,0,0.0529974475778,0,0,0
Introduction to Forensic Science,0.0813470254438,0,0,0,0.0597651444872,0,0,0,0,0,0,0,0.131646297636,0,0,0.268756430647,0,0,0,0.252063898294,0,0,0,0.0577991967329,0,0.146402367768
Building Real-time Communication Applications Using Twilio,0,0,0,0,0,0.151310817436,0,0,0,0,0,0.836381490256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Calculations,0,0,0,0,0.214672641725,0,0,0,0,0,0,0,0,0,0.257148654356,0.210608910411,0,0,0,0.313116352212,0,0,0,0,0,0
Virtual Teacher Final Project,0,0.660467560894,0,0.282897638703,0,0,0,0.0475150541693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Learn and Understand AngularJS,0.0191113051014,0,0,0,0,0.0891616812069,0.0340087472229,0,0,0,0.120763091344,0.254210245118,0,0.297439154486,0,0,0,0,0,0,0,0.183847154302,0,0,0,0
Professional Python Web Development Using Flask,0,0,0,0,0,0.155545901206,0,0,0,0,0.559061192289,0.156146405688,0,0.120612277897,0,0,0,0,0,0,0,0,0,0,0,0
"Introduction to Philosophy: God, Knowledge and Consciousness",0,0,0,0,0,0.291598524119,0,0,0,0.118075182991,0,0,0.233375242852,0,0,0,0,0,0,0.3398840388,0,0,0,0,0,0
The Collection of 3D Digital Content for CHEMISTRY PART-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387841323169,0,0.0990498258354,0,0,0,0,0,0,0,0.504350282831,0,0
Zero Meetings. More Fun. How great can your organization be?,0,0.0870445524921,0.0173009254657,0,0,0.534496602523,0.029033202746,0.019140574783,0,0,0.0679454813087,0,0,0.0298974248806,0,0,0,0,0,0,0.0568926527274,0.157356569221,0,0,0,0
"Curso Laravel 4, framework php rapido, potente y divertido. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99066467513,0,0,0,0,0,0,0,0,0
Business Magic For Funding Development and Success,0.0149740472789,0,0,0,0,0.147788360618,0.703928574197,0,0.0285570167789,0,0,0,0.0337250646542,0,0.0137722842744,0,0,0,0,0,0,0,0,0,0,0.054949386486
Permanent Residency in Paraguay - Getting Started Made Easy,0,0,0,0.15831428134,0.0600240484951,0.421315416994,0,0,0,0,0.0431191375643,0,0,0,0,0,0,0,0,0,0.0106332624607,0.304120442312,0,0,0,0
How To Make $200/Day As A New Photographer,0,0,0,0,0,0.397103708879,0.436802494362,0,0,0.0149335146332,0,0,0,0,0,0,0,0,0,0,0.145243122362,0,0,0,0,0
Advanced English Grammar,0,0.0296834537066,0,0.0267520973984,0.776067772603,0,0,0,0,0,0,0,0.0320844612666,0,0,0.0890606144598,0,0,0,0,0,0.0450716824806,0,0,0,0
Filemaker Beginner Tutorial - contacts database,0,0,0,0,0,0.268349615413,0.0697649553897,0,0,0,0.655948413192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Common Core in Action: Literacy in the Content Areas- Exploring Literacy Design Collaborative Template Tasks,0,0.769857228328,0,0.0749044710113,0,0,0,0,0,0,0.147866505788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup Selling: Sell More Stuff,0,0,0,0.659728618457,0,0,0.335747825056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Introduction to Product Management,0,0.473929226361,0,0,0.0342590931145,0,0.181070696654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306066100742,0,0,0,0
Masterful Social Skills For Men,0,0,0,0,0,0.625576409359,0.316731282946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Learn the Swift Programming Language Step by Step,0,0,0,0.0301226223988,0,0,0,0,0,0.720597141321,0,0,0,0.210713812271,0,0,0,0,0,0,0,0,0.0253452701629,0,0,0
中國古代歷史與人物－－秦始皇,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615
Codeless Website Development with Adobe Muse,0,0,0,0,0,0,0,0,0,0.15961345234,0.688084359566,0.0982166873881,0,0,0,0,0,0,0,0,0.0387008853202,0,0,0,0,0
Ultimate Ableton Live: Part 7 - MaxForLive,0,0,0.740843710752,0,0,0.233009874978,0,0,0,0,0,0.0246290636957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turn Down the Heat: Why a 4°C Warmer World Must be Avoided,0.853782823729,0.0618997815475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835035811223,0,0,0,0,0,0
Guitar for Music Educators: Learning How to Teach Guitar,0,0,0,0,0,0,0,0,0,0,0,0.392089074453,0,0,0,0,0,0,0.310724233752,0.274504246024,0,0,0,0,0,0
Simple Guide On How To Reverse Diabetes Proven Diabetic Diet,0,0,0,0,0,0.738356996774,0,0.0258907330951,0,0,0,0,0,0,0.220827556061,0,0,0,0,0,0,0,0,0,0,0
"The Land Ethic Reclaimed: Perceptive Hunting, Aldo Leopold, and Conservation",0,0.293913994044,0,0,0,0,0,0,0,0.0455742335868,0,0,0.0576524973095,0,0,0,0,0,0,0.377327607049,0,0,0.220147052626,0,0,0
"Information Systems and Computer Applications, Part 2: Hardware",0,0,0,0,0,0,0,0,0,0,0,0.978146853146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crush Micro Stakes Online Poker: The Complete Mastery Guide,0,0,0,0,0,0,0,0,0,0.84022247751,0,0,0,0,0,0.1535414176,0,0,0,0,0,0,0,0,0,0
Easily build a complete Cloud backend for your Android apps,0,0,0,0,0,0,0,0,0,0,0.412978599496,0.542809777845,0,0,0,0,0,0,0,0,0,0.0413487896991,0,0,0,0
Basic Piano Hymn Playing,0,0,0,0,0.105096610778,0.0225573458341,0,0.0436362941525,0,0,0,0,0,0,0,0,0,0,0.565119131136,0,0,0,0.105445323534,0,0,0.155242536946
C++: From Beginner to Expert,0,0,0,0,0.265496544818,0,0,0,0,0,0,0,0,0.487022450481,0,0,0,0,0,0,0,0,0,0,0,0.21062203034
Read Music Notes Fast L2: Read 22 Music Notes in 7 Days ,0,0,0.143798323946,0,0,0,0,0,0.0814869861751,0,0,0,0,0,0,0.0306476368979,0,0,0.742488407745,0,0,0,0,0,0,0
Noodles Mastery Course,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783241128078,0,0,0,0,0.0726212368893,0,0.067105530723,0.0716080411932,0,0,0
Public Economics,0,0.418196438755,0,0,0,0,0,0,0,0,0,0,0.207495173341,0,0,0.196380370289,0,0,0,0.15138993379,0,0,0,0,0.0237335966459,0
Feeding the World,0.445631661846,0.27893450676,0,0,0.0153807384544,0,0,0,0,0,0,0,0,0,0.0938374285507,0,0,0,0,0.162527571659,0,0,0,0,0,0
Managing Contractors and Temporary Employees,0,0,0,0.759615384611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Topics in Algebra: Strategies for Solving Equations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779837011582,0,0,0,0.209906578162,0,0,0,0,0,0
Макроэкономика (Macroeconomics),0,0.283435724271,0,0,0,0,0.207235820346,0,0,0,0,0,0,0,0,0.192607460867,0,0,0,0.129905911747,0,0,0,0.024698418824,0.150282344418,0
Learn To Program with Pascal,0,0,0,0,0,0,0,0,0,0,0.114757029923,0,0,0.882059946204,0,0,0,0,0,0,0,0,0,0,0,0
Vital Signs: Understanding What the Body Is Telling Us,0,0,0,0,0.286243159692,0,0,0,0.174671608606,0,0,0,0,0,0,0,0,0.0573821742993,0,0.372824264778,0,0,0,0.100881839082,0,0
"French for Beginners, Part 1:  Au Café",0,0,0,0,0.695480771784,0.229412564188,0,0,0,0,0.0347720090661,0,0,0,0,0,0,0,0.0272287954088,0,0.0108560202557,0,0,0,0,0
Visual Perception and the Brain,0,0.0892762170645,0,0,0,0,0,0,0,0,0,0,0.456868788218,0,0,0.0950901109089,0,0,0,0,0.0417096513422,0,0.314344855595,0,0,0
"Learn HARMONICA, amaze your friends and have fun - it's easy",0,0,0.0400596224076,0,0,0.109640799993,0,0.0202424650848,0,0,0,0,0,0,0,0,0,0,0.785078621865,0,0,0.0245636854088,0.0139629725374,0,0,0
Become Awesome in Core JAVA - for Absolute Beginners,0,0,0,0,0,0,0,0,0,0,0,0.210095459076,0,0.786197404686,0,0,0,0,0,0,0,0,0,0,0,0
Dog Training - Running A Dog Business,0,0,0.0767202941749,0,0,0.235604756578,0.669015304795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167667106266,0,0,0,0
Android App Development and Design,0,0.0794846361007,0,0,0,0,0,0,0,0.117524991708,0,0.743840761393,0,0,0,0,0.031578919282,0,0,0,0,0,0,0,0.0186949518701,0
Introduction to Mathematical Philosophy,0.0580492673637,0,0,0,0,0,0,0,0,0,0,0,0.689316351618,0,0,0.237630419684,0,0,0,0,0,0,0,0,0,0
Roadmap to the Entrepreneurial Mindset and Toolkit,0,0.403818489528,0,0,0,0,0.43544376275,0,0,0,0,0.0868269551677,0,0,0,0,0,0,0,0.069457351259,0,0,0,0,0,0
CSS and CSS3  for Beginners,0,0,0,0,0,0,0,0,0,0,0.948875441687,0,0,0,0,0.0424976711812,0,0,0,0,0,0,0,0,0,0
Mastering iOS Development - Integrating Social APIs ,0,0.306591449864,0,0,0,0,0,0,0,0.305619902283,0,0.335752448756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Understanding Europe: Why It Matters and What It Can Offer You,0,0.568955405871,0,0,0,0.0907905975309,0,0,0.0124673212425,0,0,0,0,0,0.0178940686869,0,0,0,0,0.222099841084,0,0,0,0,0.0100035967612,0.0700118646711
The Theory of Numbers - Andrew Wiles,0,0,0,0,0,0.40558133103,0,0,0,0,0,0,0.338331823389,0,0.0280651566003,0,0,0,0,0.219020052319,0,0,0,0,0,0
75+ Great Ideas To Make Extra Money & Build Passive Income ,0,0,0,0,0,0.300008317196,0.382085413389,0,0,0,0,0,0,0,0,0.0454429983847,0,0,0,0,0,0.264579912981,0,0,0,0
An Introduction to Basic Biology,0.0518949792592,0,0,0,0.476167827919,0,0,0,0,0,0,0,0,0.028296064176,0,0.16657980415,0,0,0,0.0615400539485,0,0.0540998734965,0,0.160221447575,0,0
Learning Management System With Wordpress,0,0,0,0,0,0,0,0,0,0,0.29070133624,0,0,0,0,0,0,0,0,0,0.0322748958903,0.652451118296,0,0,0,0
"Drug Discovery, Development & Commercialization ",0,0.262562195185,0,0,0,0,0.0437637528366,0,0,0,0,0.17411772701,0,0,0,0,0,0,0,0.478115315227,0,0,0,0,0.0378512661509,0
css for beginners,0,0,0,0,0,0,0,0,0,0,0.801359709625,0,0,0.0286381956208,0,0.162981337733,0,0,0,0,0,0,0,0,0,0
Anatomy of Fitness - Pilates,0.0232581893023,0,0,0,0,0,0,0,0.197497134676,0,0,0,0,0,0.120020199044,0,0,0.435763426233,0,0.0984617988404,0.114604241508,0,0,0,0,0
Caries Management by Risk Assessment (CAMBRA),0.0830443684268,0.439257264826,0,0,0.276545978424,0,0,0,0.0137382240809,0,0,0,0,0,0,0,0,0,0,0.183117928563,0,0,0,0,0,0
"How to maximize SALES: ecommerce, direct sales and marketing",0,0,0,0.191495064838,0,0.0118049523016,0.526115986546,0,0,0,0,0,0.0633548836099,0.0367618819814,0,0,0,0,0,0,0,0.119274044312,0,0,0.0440600219,0
Game Hacking  |  Create a Game in 1 Hour,0,0,0.828090868061,0,0,0,0,0,0,0.156776723363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"How Stuff Moves, Part 2: Angular Motion",0,0,0,0,0,0,0,0,0,0,0,0.367431219322,0,0,0,0.288075236513,0,0,0,0,0,0,0.0525437954547,0.271803228563,0,0
Git Going Fast: One Hour Git Crash Course,0,0.0885786210169,0,0,0,0,0,0,0,0,0.62339630968,0,0,0,0,0,0,0,0,0,0,0.284339171867,0,0,0,0
ART of the MOOC: Merging Public Art and Experimental Education,0,0.317708982272,0,0,0,0,0,0.0193444278293,0.0118930658719,0,0,0,0.124700249889,0,0,0,0,0,0,0.499322129902,0,0.0104145521247,0,0,0,0
Apple Watch Apps from scratch using Swift and WatchKit,0,0,0,0,0,0.234091133706,0,0,0,0.566065287185,0,0.181414091929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Physics - Extend Unity 3D's Physics Engine in C# Code,0,0,0.278525521283,0,0,0,0,0.0218181841265,0,0,0,0.0417532316514,0.0232205496694,0.190348965455,0,0.166894051915,0,0.0185992584364,0,0,0.0323803012384,0,0,0.224973922239,0,0
Get Upside Down: An Introduction to Basic Hand Balancing,0,0,0,0,0,0.469703909303,0.0768722342987,0,0.164618683547,0,0,0,0,0,0,0,0,0.27813163884,0,0,0,0,0,0,0,0
"The Beauty and Joy of Computing (CS Principles), Part 3",0.893162393158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qualitative Research Methods ,0.120916875717,0.0231021281821,0,0,0,0,0,0.0517278699071,0,0,0,0,0.082832554657,0.0159598197278,0,0.70008151566,0,0,0,0,0,0,0,0,0,0
"Ajax, jQuery and JSON for Beginning Web Developers",0,0,0,0,0,0.151553439557,0,0,0,0,0.373577815987,0.463947566867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calculus 2 - Polar & Parametric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444233850021,0,0.0437698846782,0,0,0,0.895140816787,0,0,0,0.0138169106833,0,0
Introduction to Piano and Music: For the Very Beginner,0,0,0.0476753362096,0,0,0,0,0,0,0,0,0,0,0,0,0.0659337734242,0,0,0.779364960851,0.103346999749,0,0,0,0,0,0
Quality of Life: Livability in Future Cities,0.10492855738,0.400971517137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486340141406,0,0,0,0,0,0
FOREX The Complete Trading System,0,0.0654397856039,0.0279003500531,0,0,0.130152342907,0,0,0,0.0207976188848,0,0,0,0,0,0,0,0,0,0.0153506585427,0,0,0,0,0.723113507396,0
Canine Theriogenology for Dog Enthusiasts,0,0.127365809373,0.307040702307,0,0.318493099198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179016712558,0,0,0.0578597233014,0,0,0
An Introduction to Credit Risk Management,0,0.49800474383,0,0.017435353426,0,0.116754495701,0.0448585670689,0,0,0,0,0,0,0,0,0.312257777358,0,0,0,0,0,0,0,0,0,0
Take Charge of Your Sales Career,0,0.432592153227,0,0,0,0,0.549991301054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Introduction to Forex Trading: Your Financial Independence,0,0.113192356138,0,0,0,0.274375083761,0.172877155757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431419309669,0
Windows Application Development || Professional Pack,0,0.105663540891,0,0,0,0.158944144048,0.0462716940541,0,0,0,0,0.5824900837,0,0,0,0,0,0,0,0.0163437218115,0,0.0653719180168,0,0,0,0.0212241437885
Get to grips with the CFA calculator,0.0192307692308,0.019230769231,0.0192307692308,0.0192307692309,0.0192307692308,0.0192307692313,0.0192307692344,0.0192307692308,0.0192307692308,0.019230769231,0.0192307692308,0.0192307692308,0.0192307692309,0.0192307692309,0.0192307692309,0.0192307692308,0.0192307692308,0.0192307692312,0.0192307692308,0.0192307692308,0.0192307692308,0.0192307692308,0.019230769232,0.0192307692313,0.0192307692308,0.519230769223
"The Search for Vernacular Architecture of Asia, Part 1",0,0,0,0,0.0211389725288,0,0,0,0,0,0,0.23096370753,0.0378555772071,0,0,0,0,0,0,0.605632513291,0,0,0.0121896713194,0,0,0.0862565289055
Stock Market Mastery,0.153918016733,0,0,0,0,0.200902200556,0,0,0,0,0,0,0,0,0,0.0583712010326,0,0,0,0,0,0.017375279178,0,0,0.548804973422,0.0176583261087
医学图像处理技术 Medical Image Analysis,0,0,0,0.189497347804,0,0,0,0,0,0,0,0.125738401676,0,0,0,0.0825673341054,0,0,0,0.332886438322,0.255384748649,0,0,0,0,0
Learn C The Hard Way,0,0,0.121707243887,0,0,0.110282107163,0,0.123512733548,0,0,0.234732460506,0,0,0.132481247264,0,0,0,0,0,0,0,0.272223478888,0,0,0,0
Learn Swift: Build an MVP using Gamification,0,0,0,0,0,0,0.204280489596,0,0,0.530702546602,0.116835946855,0,0,0.141518388237,0,0,0,0,0,0,0,0,0,0,0,0
Making Biologic Medicines for Patients: The Principles of Biopharmaceutical Manufacturing,0.270388888814,0.199192081403,0,0,0,0,0,0,0,0,0,0.101604517685,0,0,0.19711157764,0,0,0,0,0.218675639171,0,0,0,0,0,0
Aprenda acordes y ritmos básicos para la guitarra acústica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971719457013,0,0,0,0,0,0,0,0,0
Photoshop Portrait Retouching and Effects : Learn Photoshop,0,0.0180753406739,0,0.0122041749132,0,0,0,0,0,0.0192375390885,0.0491087266593,0,0,0,0,0,0,0,0,0,0.900067273183,0,0,0,0,0
Leadership: Advanced Training for Experienced Managers,0,0.991891075844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortune Favors the Brave: Ancient Lessons for Modern Success,0,0,0,0,0,0.157023615502,0.188846223292,0,0.122962410599,0,0,0,0,0,0,0,0,0,0,0.434244187284,0.0260953046572,0,0,0.0584213107727,0,0
Fit for Life - Exercising Your Business Mind,0,0.133953868515,0,0,0,0,0.500863408988,0.0164166887575,0.0377256148777,0,0,0,0,0,0,0.265816534283,0.0140706909765,0,0.0174535847806,0,0,0,0,0,0,0
How To Trade Forex,0.0127074848381,0,0.0217688508036,0,0,0.167283998554,0,0,0,0,0,0,0.0256971846128,0,0,0.0435483765648,0,0,0,0,0,0.221710335617,0,0,0.497846443543,0
Programming for Absolute Beginners,0,0,0,0,0,0,0,0.0397495701613,0,0,0.113338633152,0,0,0.799913496287,0,0,0,0,0,0,0,0,0.0410394704965,0,0,0
Unity 3D Game Development by Example ,0,0,0.351547309388,0,0,0,0,0.0214730232276,0,0.363290285174,0,0.223352100285,0,0,0,0,0,0.0316524184016,0,0,0,0,0,0,0,0
First Steps to Web Development,0,0,0,0,0,0,0,0,0,0.0914223838859,0.371669853406,0.0330930995523,0,0.394527537799,0,0,0,0,0,0,0,0.100195780243,0,0,0,0
"Beginner's Guitar: Tuning, Strumming, and Chords!",0,0,0,0,0.0760108484341,0.195947823921,0,0,0,0,0,0,0,0,0,0,0,0,0.619059368958,0,0,0,0.084156835153,0,0.0187975689989,0
Learn How to Become a Successful Event Planner,0,0.386993395468,0,0,0.0416063743781,0,0.185252129854,0,0,0,0,0.24223428984,0,0,0,0,0,0,0,0,0,0.138736295666,0,0,0,0
食品安全與毒理 (Food Safety & Toxicology),0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615
Introduction to Financial and Management Accounting,0,0.052504579942,0,0,0,0,0.186373068974,0,0,0,0,0,0,0,0,0.740549900278,0,0,0,0,0,0,0,0,0,0
Fog Networks and the Internet of Things,0.0426749169348,0.216622893043,0,0,0,0,0.117669632057,0,0,0,0,0.437526759315,0,0,0,0,0,0,0,0,0,0,0,0.0861841720104,0,0.0929113702292
Risk Management for Medical Office Staff,0,0.547567753135,0,0,0.024967545259,0,0,0,0,0,0,0,0.062301914725,0,0,0,0,0,0,0.280182518968,0,0.0605997849821,0,0.0163791314642,0,0
iOS 8 App Development for Beginners,0,0,0.359984823641,0,0,0,0,0,0,0.0296993895028,0,0,0,0.605781816218,0,0,0,0,0,0,0,0,0,0,0,0
Take Your Medicine: How to Be a Savvy Consumer,0,0.349119259573,0,0,0,0,0.0818143345057,0,0,0,0,0,0,0,0,0,0,0,0,0.559013958368,0,0,0,0,0,0
Learn Node.js from Scratch,0,0,0,0,0,0,0,0,0,0,0.0816873061499,0.838009898922,0,0.0698955551086,0,0,0,0,0,0,0,0,0,0,0,0
